date,course,race_id,off,race_name,class,pattern,age_band,dist_m,going,surface,ran,num,pos,draw,ovr_btn,horse_id,horse,age,sex,lbs,hg,secs,dec,jockey_id,jockey,trainer_id,trainer,or,rpr,sire_id,sire,dam_id,dam,damsire_id,damsire
2023-02-15,Happy Valley (HK),833291,11:45,Tai Po Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1000.0,Good To Firm,Turf,11,4,5,7,3,1845415,Momentum Galaxy (AUS),7,G,129,b,57.56,27.00,88536,K C Leung,35035,Jimmy Ting,52,55,777681,The Factor (USA),833820,Angels Breath (AUS),472277,Tale Of The Cat
2023-02-15,Happy Valley (HK),833291,11:45,Tai Po Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1000.0,Good To Firm,Turf,11,9,6,1,3.5,3585061,Modest Gentleman (IRE),4,G,123,et,57.66,50.00,88300,M L Yeung,12760,L Ho,46,47,774595,Slade Power (IRE),1031295,Princess Kyka (IRE),499503,Namid
2023-02-15,Happy Valley (HK),833291,11:45,Tai Po Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1000.0,Good To Firm,Turf,11,8,7,10,4.5,1904741,Handsome Rebel (AUS),7,G,125,tb,57.86,6.70,88634,Karis Teetan,35043,Jamie Richards,48,46,740377,Denman (AUS),1904740,London Rebel (AUS),596550,Fastnet Rock
2023-02-15,Happy Valley (HK),833291,11:45,Tai Po Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1000.0,Good To Firm,Turf,11,2,8,2,5,3377586,Faribault (AUS),5,G,134,b,57.96,3.90,79529,Hugh Bowman,39762,P C Ng,57,53,837877,Zoustar (AUS),3377585,Reilly O (NZ),459025,OReilly
2023-02-15,Happy Valley (HK),833291,11:45,Tai Po Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1000.0,Good To Firm,Turf,11,7,9,12,5.75,4755604,Nicetobemet (AUS),3,G,127,p,58.11,11.00,82339,Zac Purton,33689,F C Lor,50,44,872464,Deep Field (AUS),4755603,Personable (AUS),542432,Lonhro
2023-02-15,Happy Valley (HK),833291,11:45,Tai Po Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1000.0,Good To Firm,Turf,11,6,10,8,9.25,2163723,Magic Supreme (AUS),7,G,126,tb,58.81,44.00,95725,Matthew Poon,12787,K L Man,51,32,837877,Zoustar (AUS),2163722,Any Wonder (AUS),511443,Fasliyev
2023-02-15,Happy Valley (HK),833291,11:45,Tai Po Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1000.0,Good To Firm,Turf,11,3,11,9,12,4891144,Good View Glory (AUS),3,C,129,,59.36,58.00,88999,Ruan Maia,15856,C H Yip,52,23,868021,American Pharoah (USA),1289329,Summers Day (NZ),632831,Darci Brahma
2023-02-15,Happy Valley (HK),833292,12:15,Sai Kung Handicap (Div I) (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,10,1,6,0,2455799,Splendid Living (IRE),6,G,120,t,99.98,3.55,88632,Harry Bentley,13936,P F Yiu,45,63,726295,Starspangledbanner (AUS),833320,Laurelita (IRE),546212,High Chaparral
2023-02-15,Happy Valley (HK),833292,12:15,Sai Kung Handicap (Div I) (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,3,2,10,3,1037616,Fearless Fire (IRE),9,G,132,b,100.58,33.00,76995,Luke Currie,3550,David A Hayes,57,68,541314,Acclamation (GB),686510,Pediment GB,467030,Desert Prince
2023-02-15,Happy Valley (HK),833292,12:15,Sai Kung Handicap (Div I) (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,2,3,2,3.25,3531542,Ready Player One (AUS),5,G,134,tb,100.63,4.40,90687,C Y Ho,35043,Jamie Richards,59,69,1709925,Dundeel (NZ),903600,Santa Rocks (AUS),596550,Fastnet Rock
2023-02-15,Happy Valley (HK),833292,12:15,Sai Kung Handicap (Div I) (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,12,4,3,3.75,3660549,Theta Hedge (GB),6,G,115,ht,100.73,7.50,95725,Matthew Poon,12762,K W Lui,42,51,784836,Harbour Watch (IRE),828160,Shades Of Silk GB,448003,Bahamian Bounty
2023-02-15,Happy Valley (HK),833292,12:15,Sai Kung Handicap (Div I) (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,1,5,11,3.75,3900191,Samarkand (NZ),4,G,125,ht,100.74,19.00,101468,Angus Chung,39762,P C Ng,60,69,870411,Mongolian Khan (AUS),3900190,Shimmy (NZ),460016,Zabeel
2023-02-15,Happy Valley (HK),833292,12:15,Sai Kung Handicap (Div I) (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,6,6,9,4.25,2724390,Kung Fu Tea (NZ),7,G,128,b,100.83,14.00,98196,L J Ferraris,23445,D J Hall,53,61,736090,Shocking (AUS),869405,Pristino (AUS),518730,More Than Ready
2023-02-15,Happy Valley (HK),833292,12:15,Sai Kung Handicap (Div I) (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,11,7,1,4.75,3343903,Ai One (NZ),6,G,119,ht,100.93,15.00,88300,M L Yeung,35035,Jimmy Ting,44,51,736090,Shocking (AUS),765229,Dream Lass (NZ),476274,Dream Well
2023-02-15,Happy Valley (HK),833292,12:15,Sai Kung Handicap (Div I) (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,8,8,7,5,1500671,Surrealism (GB),8,G,126,b,100.98,19.00,88434,Matthew Chadwick,31473,Richard Gibson,51,58,577888,Exceed And Excel (AUS),742990,Gradara GB,503034,Montjeu
2023-02-15,Happy Valley (HK),833292,12:15,Sai Kung Handicap (Div I) (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,5,9,5,5,2901096,Nunchuks (NZ),8,G,129,t,100.99,13.00,88634,Karis Teetan,16095,C Fownes,54,60,459025,OReilly (NZ),804363,Mamas Choice (AUS),509318,Redoutes Choice
2023-02-15,Happy Valley (HK),833292,12:15,Sai Kung Handicap (Div I) (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,4,10,12,5.5,3461155,Dear Sibling (AUS),5,G,130,b,101.08,91.00,88536,K C Leung,12787,K L Man,55,60,704777,Sebring (AUS),881606,Swing Sensation (AUS),720303,Northern Meteor
2023-02-15,Happy Valley (HK),833292,12:15,Sai Kung Handicap (Div I) (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,9,11,4,8.75,2098664,Hercules (AUS),7,G,119,t,101.73,81.00,96944,C Victor Wong,15856,C H Yip,49,47,561466,Medaglia dOro (USA),2098663,Soul Mama (AUS),596529,Charge Forward
2023-02-15,Happy Valley (HK),833292,12:15,Sai Kung Handicap (Div I) (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,7,12,8,35.75,3479712,Sunny Delight (NZ),5,G,127,t,107.13,4.80,79529,Hugh Bowman,16058,C S Shum,52,–,779232,Power (GB),3479711,Devon Doll (NZ),716511,Tavistock
2023-02-15,Happy Valley (HK),833293,12:45,Kwai Chung Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,7,1,2,0,4113870,See U Again (AUS),4,G,124,,69.83,6.70,99123,Jerry Chau,16058,C S Shum,51,65,819076,Jimmy Creed (USA),3890991,Winter Solace (AUS),993908,Apologia
2023-02-15,Happy Valley (HK),833293,12:45,Kwai Chung Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,5,2,5,0.1,2969440,Wind Speeder (AUS),5,G,127,,69.85,27.00,90687,C Y Ho,17998,Y S Tsui,52,66,633815,Written Tycoon (AUS),901478,Rationality (AUS),510321,Flying Spur
2023-02-15,Happy Valley (HK),833293,12:45,Kwai Chung Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,11,3,8,1.25,3098367,Sunny And Gold (AUS),6,G,118,tb,70.08,43.00,88999,Ruan Maia,15856,C H Yip,43,53,761072,Dream Ahead (USA),3098366,Eager To Please (AUS),633944,Stratum
2023-02-15,Happy Valley (HK),833293,12:45,Kwai Chung Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,1,4,10,1.75,3910247,Super Vince (AUS),4,G,135,t,70.18,14.00,88634,Karis Teetan,33689,F C Lor,60,69,860893,Brazen Beau (AUS),902646,Silent Rush (AUS),596529,Charge Forward
2023-02-15,Happy Valley (HK),833293,12:45,Kwai Chung Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,3,5,1,2.5,3502426,Victory Scholars (NZ),5,G,121,v,70.33,3.00,101468,Angus Chung,16095,C Fownes,56,63,681421,Per Incanto (USA),3502425,You Little Ripa (NZ),584343,Bachelor Duke
2023-02-15,Happy Valley (HK),833293,12:45,Kwai Chung Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,4,6,11,2.5,3318924,Sight Hero (AUS),5,G,130,tb,70.34,16.00,82339,Zac Purton,3550,David A Hayes,55,61,727619,Love Conquers All (AUS),3318923,Choose The Moment (AUS),560048,Choisir
2023-02-15,Happy Valley (HK),833293,12:45,Kwai Chung Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,2,7,4,3.75,3413872,Star Ascension (AUS),4,G,132,t,70.58,3.10,79529,Hugh Bowman,23445,D J Hall,57,59,903909,Flying Artie (AUS),921473,Kentucky Miss (AUS),780033,Foxwedge
2023-02-15,Happy Valley (HK),833293,12:45,Kwai Chung Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,10,8,3,4.5,2214681,Island Shine (NZ),7,G,118,,70.73,13.00,88434,Matthew Chadwick,13936,P F Yiu,43,43,632831,Darci Brahma (NZ),566089,Lucky Be Lucky (USA),304247,Storm Cat
2023-02-15,Happy Valley (HK),833293,12:45,Kwai Chung Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,8,9,6,5.75,2857951,Wood On Fire (NZ),7,G,121,tv,70.98,49.00,95637,H T Mo,12760,L Ho,48,44,681421,Per Incanto (USA),2857950,Lutine Belle (NZ),459025,OReilly
2023-02-15,Happy Valley (HK),833293,12:45,Kwai Chung Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,9,10,7,7,3065866,Happily Friends (IRE),7,G,118,v,71.23,56.00,91255,V Borges,28673,W Y So,43,35,781844,Requinto (IRE),812373,Maraglen (IRE),544976,Rock Of Gibraltar
2023-02-15,Happy Valley (HK),833293,12:45,Kwai Chung Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,6,11,12,7.25,3293640,Infinite Power (AUS),7,G,126,b,71.28,9.30,88632,Harry Bentley,39762,P C Ng,51,42,780035,Smart Missile (AUS),700371,Hussta La Vista (AUS),532968,Hussonet
2023-02-15,Happy Valley (HK),833293,12:45,Kwai Chung Handicap  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,12,12,9,9.5,4233774,Six Best Friends (AUS),4,G,115,t,71.73,101.00,95725,Matthew Poon,12787,K L Man,42,26,903384,Super One (AUS),2167321,Simply Fantastic (AUS),480438,Fantastic Light
2023-02-15,Happy Valley (HK),833294,1:15,Sai Kung Handicap (Div II)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,3,1,8,0,2966861,Smiling Time (SAF),6,G,134,tv,100.05,8.80,98196,L J Ferraris,35035,Jimmy Ting,59,70,596219,Oratorio (IRE),1028365,Little Jet (SAF),500366,Jet Master
2023-02-15,Happy Valley (HK),833294,1:15,Sai Kung Handicap (Div II)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,7,2,1,0.1,4804237,Eighteen Palms (NZ),4,G,128,p,100.07,2.20,82339,Zac Purton,16058,C S Shum,53,64,845972,El Roca (AUS),3225221,Buttermilk (AUS),518730,More Than Ready
2023-02-15,Happy Valley (HK),833294,1:15,Sai Kung Handicap (Div II)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,5,3,12,.75,3811027,Proud Dragon (NZ),5,G,130,v,100.20,15.00,88634,Karis Teetan,16095,C Fownes,55,64,748255,Reliable Man (GB),560095,Chuckle (AUS),42373,Danehill
2023-02-15,Happy Valley (HK),833294,1:15,Sai Kung Handicap (Div II)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,9,4,7,1.25,2219557,London Luckystar (IRE),7,G,117,tb,100.30,5.10,99123,Jerry Chau,12762,K W Lui,42,52,657462,Holy Roman Emperor (IRE),689394,Midnight Partner (IRE),60857,Marju
2023-02-15,Happy Valley (HK),833294,1:15,Sai Kung Handicap (Div II)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,11,5,10,2.25,4146623,Gallant Hero (IRE),5,G,115,,100.50,15.00,95725,Matthew Poon,23445,D J Hall,41,48,679954,Fast Company (IRE),905488,Betts Gift GB,649434,Teofilo
2023-02-15,Happy Valley (HK),833294,1:15,Sai Kung Handicap (Div II)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,12,6,11,2.5,1817915,Flash Famous (AUS),8,G,116,tb,100.56,33.00,91255,V Borges,15856,C H Yip,41,47,753343,Ilovethiscity (AUS),1817914,Ruparani (AUS),305033,Red Ransom
2023-02-15,Happy Valley (HK),833294,1:15,Sai Kung Handicap (Div II)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,8,7,9,3,1041680,Kungfumaster Panda (GB),9,G,115,tb,100.65,41.00,101468,Angus Chung,39762,P C Ng,50,55,103416,Royal Applause (GB),667131,Hypoteneuse (IRE),463975,Sadlers Wells
2023-02-15,Happy Valley (HK),833294,1:15,Sai Kung Handicap (Div II)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,1,8,5,3.5,2039354,World Famous (FR),7,G,135,b,100.75,11.00,88536,K C Leung,13936,P F Yiu,60,63,748255,Reliable Man (GB),834482,Quenching (IRE),537646,Street Cry
2023-02-15,Happy Valley (HK),833294,1:15,Sai Kung Handicap (Div II)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,2,9,2,3.5,2932908,Copartner Era (AUS),7,G,134,b,100.76,20.00,90687,C Y Ho,28673,W Y So,59,62,509320,Testa Rossa (AUS),766848,Song Shan (AUS),606010,Al Maher
2023-02-15,Happy Valley (HK),833294,1:15,Sai Kung Handicap (Div II)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,4,10,3,4,3571539,Emerging (IRE),5,G,133,ht,100.85,70.00,88632,Harry Bentley,31473,Richard Gibson,58,60,898611,The Gurkha (IRE),1607643,Dont Cry For Me (USA),537646,Street Cry
2023-02-15,Happy Valley (HK),833294,1:15,Sai Kung Handicap (Div II)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,6,11,4,4.75,2578021,Wind N Grass (IRE),7,G,130,tb,101.00,54.00,76995,Luke Currie,35043,Jamie Richards,55,55,668175,Lawman (FR),568253,Roystonea GB,47437,Polish Precedent
2023-02-15,Happy Valley (HK),833294,1:15,Sai Kung Handicap (Div II)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1600.0,Good To Firm,Turf,12,10,12,6,9,3577213,Regent Glory (AUS),5,G,117,,101.85,9.90,88434,Matthew Chadwick,3550,David A Hayes,42,33,699950,All American (AUS),3577212,Amphlett (AUS),544976,Rock Of Gibraltar
2023-02-15,Happy Valley (HK),833295,1:45,Rotary Centenary Challenge Cup (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,10,1,3,0,4415552,Son Pak Fu (AUS),4,G,117,b,70.25,11.40,99123,Jerry Chau,30441,T P Yung,43,61,1715787,Fighting Sun (AUS),4415551,Lady Zhao Jun (AUS),596550,Fastnet Rock
2023-02-15,Happy Valley (HK),833295,1:45,Rotary Centenary Challenge Cup (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,8,2,10,1.75,3825963,Island Surprise (NZ),5,G,124,tb,70.60,29.00,88634,Karis Teetan,12787,K L Man,48,60,869262,Sweynesse (AUS),876599,Living The Dream (NZ),607401,Mr Nancho
2023-02-15,Happy Valley (HK),833295,1:45,Rotary Centenary Challenge Cup (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,6,3,1,1.75,3335333,Flaming Passion (AUS),5,G,128,t,70.61,11.00,88434,Matthew Chadwick,33689,F C Lor,52,64,880208,Headwater (AUS),3335332,Red Duchez (AUS),605489,Dubleo
2023-02-15,Happy Valley (HK),833295,1:45,Rotary Centenary Challenge Cup (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,7,4,5,2,4684999,A Americ Te Specso (NZ),4,G,125,,70.65,5.70,79529,Hugh Bowman,12739,J Size,49,60,681421,Per Incanto (USA),869307,Island Time (NZ),544827,Al Akbar
2023-02-15,Happy Valley (HK),833295,1:45,Rotary Centenary Challenge Cup (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,2,5,4,2.5,4735667,Righteous Arion (AUS),3,G,133,ht,70.75,2.60,90687,C Y Ho,12767,A S Cruz,57,67,868881,Rich Enuff (AUS),4735666,Tranquil Harmony (AUS),761072,Dream Ahead
2023-02-15,Happy Valley (HK),833295,1:45,Rotary Centenary Challenge Cup (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,1,6,6,3,4146620,Rattan Kingdom (AUS),5,G,135,tb,70.85,3.20,82339,Zac Purton,35043,Jamie Richards,59,67,681421,Per Incanto (USA),1289329,Summers Day (NZ),632831,Darci Brahma
2023-02-15,Happy Valley (HK),833295,1:45,Rotary Centenary Challenge Cup (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,12,7,12,3.5,4381620,Inspiring City (AUS),3,G,117,,70.95,90.00,88300,M L Yeung,3550,David A Hayes,41,48,994414,Impending (AUS),997286,Collage (AUS),509318,Redoutes Choice
2023-02-15,Happy Valley (HK),833295,1:45,Rotary Centenary Challenge Cup (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,3,8,7,5.75,3070466,Call Me Teddy (USA),5,G,130,t,71.40,60.00,88536,K C Leung,20011,C W Chang,54,54,768597,Uncle Mo (USA),727067,Irish Lights (AUS),596550,Fastnet Rock
2023-02-15,Happy Valley (HK),833295,1:45,Rotary Centenary Challenge Cup (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,9,9,11,6,4403142,Valhalla (NZ),5,G,120,tb,71.45,43.00,76995,Luke Currie,16095,C Fownes,44,43,801155,Ocean Park (NZ),1790963,Eudora (NZ),519564,Pins
2023-02-15,Happy Valley (HK),833295,1:45,Rotary Centenary Challenge Cup (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,4,10,8,6,3673795,Brilliant Life (NZ),5,G,129,b,71.46,41.00,88632,Harry Bentley,15856,C H Yip,53,51,779232,Power (GB),773952,Marching On (NZ),95466,Pentire
2023-02-15,Happy Valley (HK),833295,1:45,Rotary Centenary Challenge Cup (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,11,11,9,6.75,3461163,Cordyceps One (AUS),5,G,118,hb,71.60,20.00,88999,Ruan Maia,12762,K W Lui,42,38,753334,Hinchinbrook (AUS),3461162,Shamardal Gold (AUS),602045,Shamardal
2023-02-15,Happy Valley (HK),833295,1:45,Rotary Centenary Challenge Cup (Handicap)  (3yo+) (Course C) (Turf),Class 4,,3yo+,1200.0,Good To Firm,Turf,12,5,12,2,9.75,4891146,Dashing Glory (AUS),4,G,126,t,72.20,67.00,95637,H T Mo,12760,L Ho,52,38,831705,Better Than Ready (AUS),4891145,Shekou (AUS),633826,Ferocity
2023-02-15,Happy Valley (HK),833296,2:15,Tsing Yi Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1200.0,Good To Firm,Turf,12,7,1,3,0,3875220,Solid Impact (NZ),5,G,125,,69.45,4.60,82339,Zac Purton,23445,D J Hall,67,78,869262,Sweynesse (AUS),2664992,Ultra Explosive (NZ),632831,Darci Brahma
2023-02-15,Happy Valley (HK),833296,2:15,Tsing Yi Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1200.0,Good To Firm,Turf,12,6,2,2,0.3,4292097,Lucky Eight (AUS),4,G,126,p,69.51,3.00,88634,Karis Teetan,13936,P F Yiu,68,78,879768,Pride Of Dubai (AUS),4292096,Hussy Five Oh (AUS),671991,Husson
2023-02-15,Happy Valley (HK),833296,2:15,Tsing Yi Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1200.0,Good To Firm,Turf,12,5,3,6,.5,4213740,Winning Icey (AUS),4,G,129,t,69.55,6.80,98196,L J Ferraris,16095,C Fownes,71,81,753334,Hinchinbrook (AUS),664109,Ennerdale GB,97591,Singspiel
2023-02-15,Happy Valley (HK),833296,2:15,Tsing Yi Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1200.0,Good To Firm,Turf,12,2,4,8,1,3652251,Red Lion (IRE),4,G,135,,69.65,5.90,79529,Hugh Bowman,12739,J Size,77,85,859649,Belardo (IRE),712554,Crystal Idea (IRE),499503,Namid
2023-02-15,Happy Valley (HK),833296,2:15,Tsing Yi Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1200.0,Good To Firm,Turf,12,11,5,7,3.25,4642736,Savvy Chic (AUS),4,G,119,t,70.10,16.00,88434,Matthew Chadwick,33689,F C Lor,61,62,901048,Capitalist (AUS),901068,Slumber Party (AUS),633824,Snitzel
2023-02-15,Happy Valley (HK),833296,2:15,Tsing Yi Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1200.0,Good To Firm,Turf,12,12,6,11,3.25,2742490,Smokey Bear (IRE),6,G,119,tb,70.11,100.00,91255,V Borges,35035,Jimmy Ting,61,62,582877,Kodiac (GB),890205,Shamankiyna (FR),584911,Azamour
2023-02-15,Happy Valley (HK),833296,2:15,Tsing Yi Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1200.0,Good To Firm,Turf,12,1,7,10,3.75,3096868,California Cible (AUS),5,G,125,t,70.20,11.00,101468,Angus Chung,12767,A S Cruz,77,76,731950,I Am Invincible (AUS),659900,Magic Harmony (AUS),104011,Danehill Dancer
2023-02-15,Happy Valley (HK),833296,2:15,Tsing Yi Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1200.0,Good To Firm,Turf,12,4,8,1,4,1978719,Namjong Sings (AUS),7,G,127,tb,70.25,16.00,99123,Jerry Chau,16058,C S Shum,71,69,819159,Your Song (AUS),1978718,Breezing Home (AUS),690105,War Pass
2023-02-15,Happy Valley (HK),833296,2:15,Tsing Yi Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1200.0,Good To Firm,Turf,12,9,9,12,4.75,4115998,Dinkum (AUS),4,G,120,p,70.40,18.00,90687,C Y Ho,12762,K W Lui,62,58,751815,Star Witness (AUS),4115997,Fiery Jest (AUS),509320,Testa Rossa
2023-02-15,Happy Valley (HK),833296,2:15,Tsing Yi Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1200.0,Good To Firm,Turf,12,3,10,5,5,3284384,Harmony N Blessed (AUS),6,G,131,tb,70.45,68.00,88536,K C Leung,3550,David A Hayes,73,68,664795,Magnus (AUS),1500569,Fly To Win (AUS),108519,Danewin
2023-02-15,Happy Valley (HK),833296,2:15,Tsing Yi Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1200.0,Good To Firm,Turf,12,10,11,9,6.5,2932909,Hero Star (AUS),7,G,118,t,70.75,38.00,95725,Matthew Poon,12787,K L Man,62,52,655423,Kaphero (AUS),1012367,Winning Betsy (AUS),509318,Redoutes Choice
2023-02-15,Happy Valley (HK),833296,2:15,Tsing Yi Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1200.0,Good To Firm,Turf,12,8,12,4,7.75,3894923,Science Patch (AUS),6,G,124,v,71.00,24.00,88632,Harry Bentley,39762,P C Ng,66,52,753334,Hinchinbrook (AUS),3761229,Cloak Of Night (AUS),542432,Lonhro
2023-02-15,Happy Valley (HK),833297,2:50,Tsuen Wan Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1600.0,Good To Firm,Turf,12,4,1,10,0,3652177,Nimble Nimbus (NZ),5,G,133,tv,99.61,4.90,79529,Hugh Bowman,13936,P F Yiu,73,87,822024,Sacred Falls (NZ),1164114,Marahau (NZ),519564,Pins
2023-02-15,Happy Valley (HK),833297,2:50,Tsuen Wan Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1600.0,Good To Firm,Turf,12,1,2,8,1.25,4121569,Gallant Waking (AUS),4,G,134,,99.86,5.50,82339,Zac Purton,12762,K W Lui,74,85,879768,Pride Of Dubai (AUS),722589,Cassandara Shadow (NZ),547614,Johannesburg
2023-02-15,Happy Valley (HK),833297,2:50,Tsuen Wan Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1600.0,Good To Firm,Turf,12,12,3,6,1.25,4076069,Star Contact (AUS),4,G,121,tp,99.87,5.10,88634,Karis Teetan,3550,David A Hayes,61,72,901751,Star Turn (AUS),778108,Vittoria (NZ),520326,Postponed
2023-02-15,Happy Valley (HK),833297,2:50,Tsuen Wan Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1600.0,Good To Firm,Turf,12,8,4,4,1.75,4249735,Jumbo Legend (AUS),4,G,127,ht,99.96,3.40,90687,C Y Ho,16095,C Fownes,67,77,753334,Hinchinbrook (AUS),734503,Morinda (AUS),447943,Desert King
2023-02-15,Happy Valley (HK),833297,2:50,Tsuen Wan Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1600.0,Good To Firm,Turf,12,6,5,11,2.5,3638513,Happy Daily (NZ),5,G,129,t,100.11,39.00,88536,K C Leung,12760,L Ho,69,77,519564,Pins (AUS),878255,Genius (NZ),597619,Savabeel
2023-02-15,Happy Valley (HK),833297,2:50,Tsuen Wan Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1600.0,Good To Firm,Turf,12,2,6,2,2.75,3358485,Zone D (GB),6,G,134,het,100.16,24.00,76995,Luke Currie,12739,J Size,74,81,657462,Holy Roman Emperor (IRE),680540,Marasima (IRE),72922,Barathea
2023-02-15,Happy Valley (HK),833297,2:50,Tsuen Wan Handicap  (3yo+) (Course C) (Turf),Class 3,,3yo+,1600.0,Good To Firm,Turf,12,3,7,9,3.5,3137724,Comet Splendido (IRE),5,G,130,tp,100.31,35.00,94181,H N Jack Wong,16058,C S Shum,73,79,831212,War Command (USA),760516,Malayan Mist (IRE),503875,Dansili
